BreedID,Type,BreedName,,,,,Breed1,Breed2,,,Breed
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,265,268,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,239,307,,,
,,,,,,,182,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,299,0,,,
,,,,,,,75,307,,,
,,,,,,,307,307,,,
,,,,,,,264,0,,,
,,,,,,,266,266,,,
,,,,,,,307,0,,,
,,,,,,,205,0,,,
,,,,,,,78,307,,,
,,,,,,,292,265,,,
,,,,,,,266,0,,,
,,,,,,,179,218,,,
,,,,,,,266,0,,,
,,,,,,,218,0,,,
,,,,,,,307,0,,,
,,,,,,,78,307,,,
,,,,,,,265,247,,,
,,,,,,,266,0,,,
,,,,,,,307,210,,,
,,,,,,,141,307,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,152,307,,,
,,,,,,,307,0,,,
,,,,,,,20,152,,,
,,,,,,,266,0,,,
,,,,,,,254,266,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,285,265,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,141,307,,,
,,,,,,,283,0,,,
,,,,,,,307,0,,,
,,,,,,,264,0,,,
,,,,,,,285,264,,,
,,,,,,,266,299,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,243,247,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,109,307,,,
,,,,,,,109,0,,,
,,,,,,,299,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,307,96,,,
,,,,,,,307,0,,,
,,,,,,,83,0,,,
,,,,,,,78,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,285,0,,,
,,,,,,,266,0,,,
,,,,,,,203,307,,,
,,,,,,,262,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,72,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,264,285,,,
,,,,,,,307,0,,,
,,,,,,,265,278,,,
,,,,,,,266,0,,,
,,,,,,,205,195,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,299,264,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,141,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,218,307,,,
,,,,,,,307,0,,,
,,,,,,,71,307,,,
,,,,,,,307,0,,,
,,,,,,,289,0,,,
,,,,,,,307,218,,,
,,,,,,,207,0,,,
,,,,,,,266,0,,,
,,,,,,,218,307,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,195,218,,,
,,,,,,,265,266,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,111,307,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,76,0,,,
,,,,,,,128,307,,,
,,,,,,,307,307,,,
,,,,,,,299,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,265,266,,,
,,,,,,,266,0,,,
,,,,,,,292,299,,,
,,,,,,,307,0,,,
,,,,,,,266,299,,,
,,,,,,,26,0,,,
,,,,,,,276,0,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,266,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,111,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,307,,,
,,,,,,,141,307,,,
,,,,,,,109,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,179,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,292,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,141,307,,,
,,,,,,,265,0,,,
,,,,,,,78,307,,,
,,,,,,,292,264,,,
,,,,,,,265,0,,,
,,,,,,,307,213,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,50,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,98,307,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,109,141,,,
,,,,,,,265,265,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,78,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,265,,,
,,,,,,,264,265,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,292,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,266,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,205,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,299,0,,,
,,,,,,,307,307,,,
,,,,,,,307,109,,,
,,,,,,,197,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,169,0,,,
,,,,,,,307,307,,,
,,,,,,,69,0,,,
,,,,,,,307,0,,,
,,,,,,,264,0,,,
,,,,,,,307,141,,,
,,,,,,,304,288,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,233,0,,,
,,,,,,,307,0,,,
,,,,,,,276,285,,,
,,,,,,,195,0,,,
,,,,,,,266,264,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,265,265,,,
,,,,,,,249,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,69,69,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,103,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,189,0,,,
,,,,,,,265,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,69,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,252,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,103,307,,,
,,,,,,,103,0,,,
,,,,,,,266,0,,,
,,,,,,,303,265,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,247,300,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,152,307,,,
,,,,,,,265,265,,,
,,,,,,,189,0,,,
,,,,,,,307,0,,,
,,,,,,,141,307,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,307,,,
,,,,,,,299,0,,,
,,,,,,,265,0,,,
,,,,,,,292,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,299,292,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,292,,,
,,,,,,,266,0,,,
,,,,,,,141,307,,,
,,,,,,,60,0,,,
,,,,,,,128,0,,,
,,,,,,,179,0,,,
,,,,,,,307,0,,,
,,,,,,,265,299,,,
,,,,,,,109,218,,,
,,,,,,,195,0,,,
,,,,,,,266,0,,,
,,,,,,,265,266,,,
,,,,,,,307,0,,,
,,,,,,,307,141,,,
,,,,,,,265,0,,,
,,,,,,,307,307,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,306,265,,,
,,,,,,,179,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,185,307,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,285,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,119,,,
,,,,,,,266,0,,,
,,,,,,,213,0,,,
,,,,,,,119,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,299,,,
,,,,,,,26,307,,,
,,,,,,,20,141,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,128,,,
,,,,,,,251,0,,,
,,,,,,,141,307,,,
,,,,,,,266,0,,,
,,,,,,,264,0,,,
,,,,,,,205,0,,,
,,,,,,,76,307,,,
,,,,,,,265,265,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,213,0,,,
,,,,,,,20,0,,,
,,,,,,,242,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,264,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,103,,,
,,,,,,,307,0,,,
,,,,,,,266,299,,,
,,,,,,,264,0,,,
,,,,,,,283,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,283,0,,,
,,,,,,,307,26,,,
,,,,,,,307,307,,,
,,,,,,,169,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,129,,,
,,,,,,,300,0,,,
,,,,,,,280,264,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,264,264,,,
,,,,,,,307,307,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,299,,,
,,,,,,,307,0,,,
,,,,,,,189,307,,,
,,,,,,,266,0,,,
,,,,,,,264,285,,,
,,,,,,,265,0,,,
,,,,,,,266,266,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,203,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,167,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,264,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,78,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,15,307,,,
,,,,,,,234,0,,,
,,,,,,,266,0,,,
,,,,,,,265,266,,,
,,,,,,,266,265,,,
,,,,,,,179,69,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,292,0,,,
,,,,,,,265,0,,,
,,,,,,,265,0,,,
,,,,,,,307,103,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,243,0,,,
,,,,,,,307,0,,,
,,,,,,,307,117,,,
,,,,,,,266,292,,,
,,,,,,,265,241,,,
,,,,,,,205,0,,,
,,,,,,,169,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,247,265,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,299,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,49,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,141,307,,,
,,,,,,,292,299,,,
,,,,,,,247,299,,,
,,,,,,,243,266,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,277,0,,,
,,,,,,,265,0,,,
,,,,,,,306,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,251,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,218,,,
,,,,,,,307,0,,,
,,,,,,,189,189,,,
,,,,,,,254,0,,,
,,,,,,,266,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,307,0,,,
,,,,,,,218,307,,,
,,,,,,,266,0,,,
,,,,,,,247,0,,,
,,,,,,,265,0,,,
,,,,,,,264,285,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,299,265,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,128,0,,,
,,,,,,,69,0,,,
,,,,,,,283,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,128,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,266,0,,,
,,,,,,,205,167,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,254,266,,,
,,,,,,,307,0,,,
,,,,,,,60,60,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,292,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,246,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,141,0,,,
,,,,,,,299,0,,,
,,,,,,,195,179,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,205,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,307,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,128,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,189,0,,,
,,,,,,,266,0,,,
,,,,,,,82,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,206,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,141,218,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,205,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,195,0,,,
,,,,,,,39,307,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,72,75,,,
,,,,,,,299,0,,,
,,,,,,,307,307,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,264,264,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,299,265,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,178,169,,,
,,,,,,,307,0,,,
,,,,,,,179,195,,,
,,,,,,,266,266,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,195,195,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,109,0,,,
,,,,,,,179,179,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,103,0,,,
,,,,,,,266,266,,,
,,,,,,,266,0,,,
,,,,,,,265,266,,,
,,,,,,,266,266,,,
,,,,,,,266,264,,,
,,,,,,,266,0,,,
,,,,,,,266,252,,,
,,,,,,,266,0,,,
,,,,,,,141,307,,,
,,,,,,,243,243,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,103,152,,,
,,,,,,,307,0,,,
,,,,,,,205,0,,,
,,,,,,,285,265,,,
,,,,,,,241,0,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,205,179,,,
,,,,,,,307,0,,,
,,,,,,,285,0,,,
,,,,,,,218,307,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,70,307,,,
,,,,,,,205,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,103,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,265,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,292,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,264,0,,,
,,,,,,,265,266,,,
,,,,,,,249,295,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,264,265,,,
,,,,,,,285,292,,,
,,,,,,,299,0,,,
,,,,,,,189,0,,,
,,,,,,,265,0,,,
,,,,,,,265,0,,,
,,,,,,,18,307,,,
,,,,,,,266,0,,,
,,,,,,,205,0,,,
,,,,,,,307,0,,,
,,,,,,,44,0,,,
,,,,,,,250,0,,,
,,,,,,,243,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,195,0,,,
,,,,,,,266,0,,,
,,,,,,,299,266,,,
,,,,,,,307,307,,,
,,,,,,,152,0,,,
,,,,,,,266,0,,,
,,,,,,,173,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,60,0,,,
,,,,,,,307,0,,,
,,,,,,,303,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,288,299,,,
,,,,,,,265,299,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,292,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,265,266,,,
,,,,,,,205,0,,,
,,,,,,,76,307,,,
,,,,,,,26,307,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,109,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,292,265,,,
,,,,,,,254,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,205,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,179,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,218,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,189,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,195,0,,,
,,,,,,,205,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,213,0,,,
,,,,,,,264,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,265,299,,,
,,,,,,,289,266,,,
,,,,,,,109,307,,,
,,,,,,,243,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,141,307,,,
,,,,,,,303,276,,,
,,,,,,,103,0,,,
,,,,,,,109,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,243,0,,,
,,,,,,,266,0,,,
,,,,,,,251,243,,,
,,,,,,,264,0,,,
,,,,,,,266,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,152,0,,,
,,,,,,,285,0,,,
,,,,,,,265,0,,,
,,,,,,,128,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,189,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,109,0,,,
,,,,,,,266,0,,,
,,,,,,,266,266,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,189,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,292,247,,,
,,,,,,,152,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,288,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,292,0,,,
,,,,,,,205,0,,,
,,,,,,,299,0,,,
,,,,,,,141,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,306,0,,,
,,,,,,,265,299,,,
,,,,,,,307,0,,,
,,,,,,,109,109,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,189,0,,,
,,,,,,,109,0,,,
,,,,,,,266,299,,,
,,,,,,,265,266,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,307,,,
,,,,,,,299,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,218,75,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,195,179,,,
,,,,,,,265,0,,,
,,,,,,,307,141,,,
,,,,,,,266,0,,,
,,,,,,,179,205,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,265,265,,,
,,,,,,,307,307,,,
,,,,,,,20,0,,,
,,,,,,,218,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,283,0,,,
,,,,,,,307,307,,,
,,,,,,,276,266,,,
,,,,,,,289,0,,,
,,,,,,,266,0,,,
,,,,,,,119,0,,,
,,,,,,,266,0,,,
